fact,explanation,gen_time
"[2, 2, 14, 0, 30, 3, 5, 0, 8, 8, 30, 2, 0, 0, 2, 1, 30, 2, 6, 0, 8, 8, 30, 8, 0, 0, 8, 0, 30, 4, 0, 0, 4, 1, -3, 0, 1, 439]","[2, 3, 1, 1, 30, 13, 6, 0, 19, 0, 30, 4, 0, 0, 4, 0, 30, 1, 18, 0, 19, 2, 30, 13, 6, 0, 19, 0, 30, 2, 5, 0, 7, -3, 0, 1, 419, 59]",77.71896052360535
"[2, 1, 31, 8, 30, 12, 0, 0, 12, 1, 30, 6, 2, 0, 8, 0, 30, 1, 11, 0, 12, 7, 30, 10, 2, 0, 12, 0, 30, 1, 5, 0, 6, 1, -3, 0, 1, 959]","[2, 2, 1, 1, 30, 15, 2, 0, 17, 2, 30, 2, 2, 0, 4, 0, 30, 6, 11, 0, 17, 2, 30, 6, 11, 0, 17, 0, 30, 3, 2, 0, 5, -3, 0, 1, 899, 59]",75.68871736526489
"[2, 4, 8, 2, 30, 5, 4, 0, 9, 0, 30, 4, 2, 0, 6, 0, 30, 2, 7, 0, 9, 2, 30, 9, 0, 0, 9, 0, 30, 3, 3, 0, 6, 0, 22, 0, 0, 259]","[2, 2, 1, 1, 30, 7, 10, 0, 17, 0, 30, 6, 0, 0, 6, 0, 30, 2, 15, 0, 17, 0, 30, 11, 6, 0, 17, 0, 30, 2, 1, 0, 3, 22, 0, 0, 239, 59]",74.83139085769653
"[2, 4, 25, 3, 30, 11, 0, 0, 11, 7, 30, 4, 0, 0, 4, 0, 30, 2, 9, 0, 11, 8, 30, 7, 4, 0, 11, 0, 30, 3, 2, 0, 5, 1, -3, 0, 1, 779]","[2, 2, 1, 1, 30, 7, 2, 0, 9, 6, 30, 4, 0, 0, 4, 0, 30, 0, 9, 0, 9, 1, 30, 5, 4, 0, 9, 0, 30, 2, 2, 0, 4, -3, 0, 1, 759, 59]",76.81540083885193
"[2, 1, 4, 0, 30, 6, 3, 0, 9, 2, 30, 2, 6, 0, 8, 0, 30, 1, 8, 0, 9, 2, 30, 7, 2, 0, 9, 1, 30, 5, 1, 0, 6, 0, 22, 0, 0, 139]","[2, 2, 1, 1, 30, 13, 7, 0, 20, 0, 30, 11, 1, 0, 12, 0, 30, 2, 18, 0, 20, 0, 30, 16, 4, 0, 20, 0, 30, 2, 8, 0, 10, 22, 0, 0, 119, 59]",75.90861487388611
"[2, 2, 28, 1, 30, 6, 1, 0, 7, 0, 30, 0, 0, 0, 0, 0, 30, 0, 7, 0, 7, 2, 30, 6, 1, 0, 7, 0, 30, 0, 6, 0, 6, 1, -3, 0, 1, 859]","[2, 2, 1, 1, 30, 10, 7, 0, 17, 2, 30, 15, 1, 0, 16, 0, 30, 2, 15, 0, 17, 0, 30, 14, 3, 0, 17, 0, 30, 4, 6, 0, 10, -3, 0, 1, 839, 59]",76.54609990119934
"[2, 4, 28, 1, 30, 6, 1, 0, 7, 0, 30, 0, 0, 0, 0, 0, 30, 0, 7, 0, 7, 1, 30, 6, 1, 0, 7, 0, 30, 0, 6, 0, 6, 1, -3, 0, 1, 859]","[2, 2, 1, 1, 30, 10, 7, 0, 17, 2, 30, 15, 1, 0, 16, 0, 30, 2, 15, 0, 17, 0, 30, 14, 3, 0, 17, 0, 30, 4, 6, 0, 10, -3, 0, 1, 839, 59]",74.44156503677368
"[2, 0, 9, 0, 30, 1, 3, 0, 4, 5, 30, 2, 0, 0, 2, 0, 30, 0, 4, 0, 4, 0, 30, 2, 2, 0, 4, 0, 30, 2, 0, 0, 2, 0, 22, 0, 0, 279]","[2, 2, 1, 1, 30, 7, 7, 0, 14, 2, 30, 6, 2, 0, 8, 0, 30, 2, 12, 0, 14, 0, 30, 12, 2, 0, 14, 0, 30, 3, 4, 0, 7, 22, 0, 0, 259, 59]",75.35415387153625
"[2, 0, 25, 4, 30, 11, 0, 0, 11, 11, 30, 4, 0, 0, 4, 0, 30, 2, 9, 0, 11, 6, 30, 6, 5, 0, 11, 0, 30, 3, 2, 0, 5, 1, -3, 0, 1, 779]","[2, 2, 1, 2, 30, 11, 3, 0, 14, 2, 30, 4, 0, 0, 4, 0, 30, 2, 12, 0, 14, 0, 30, 3, 11, 0, 14, 0, 30, 2, 4, 0, 6, -3, 0, 1, 739, 59]",73.64215731620789
"[2, 0, 37, 1, 30, 2, 3, 0, 5, 5, 30, 2, 0, 0, 2, 0, 30, 0, 5, 0, 5, 0, 30, 0, 5, 0, 5, 10, 30, 3, 0, 0, 3, 1, -3, 0, 1, 1119]","[2, 2, 1, 1, 30, 13, 3, 0, 16, 0, 30, 12, 0, 0, 12, 0, 30, 4, 12, 0, 16, 0, 30, 11, 5, 0, 16, 0, 30, 2, 7, 0, 9, -3, 0, 1, 1019, 59]",74.08951210975647
