fact,explanation,gen_time
"[2, 4, 25, 3, 30, 11, 0, 0, 11, 7, 30, 4, 0, 0, 4, 0, 30, 2, 9, 0, 11, 8, 30, 7, 4, 0, 11, 0, 30, 3, 2, 0, 5, 1, -3, 0, 1, 779]","[2, 3, 1, 1, 30, 15, 1, 0, 16, 9, 30, 6, 0, 0, 6, 0, 30, 2, 14, 0, 16, 3, 30, 12, 4, 0, 16, 0, 30, 3, 3, 0, 6, -3, 0, 1, 779, 59]",38.17031812667847
"[2, 1, 4, 0, 30, 6, 3, 0, 9, 2, 30, 2, 6, 0, 8, 0, 30, 1, 8, 0, 9, 2, 30, 7, 2, 0, 9, 1, 30, 5, 1, 0, 6, 0, 22, 0, 0, 139]","[2, 2, 1, 1, 30, 7, 7, 0, 14, 0, 30, 4, 6, 0, 10, 0, 30, 1, 13, 0, 14, 0, 30, 9, 5, 0, 14, 0, 30, 5, 2, 0, 7, 22, 0, 0, 139, 59]",38.26017618179321
"[2, 2, 28, 1, 30, 6, 1, 0, 7, 0, 30, 0, 0, 0, 0, 0, 30, 0, 7, 0, 7, 2, 30, 6, 1, 0, 7, 0, 30, 0, 6, 0, 6, 1, -3, 0, 1, 859]","[2, 2, 1, 1, 30, 8, 4, 0, 12, 2, 30, 2, 0, 0, 2, 0, 30, 0, 12, 0, 12, 0, 30, 10, 2, 0, 12, 0, 30, 0, 7, 0, 7, -3, 0, 1, 859, 59]",37.02465796470642
"[2, 4, 28, 1, 30, 6, 1, 0, 7, 0, 30, 0, 0, 0, 0, 0, 30, 0, 7, 0, 7, 1, 30, 6, 1, 0, 7, 0, 30, 0, 6, 0, 6, 1, -3, 0, 1, 859]","[2, 2, 1, 1, 30, 8, 4, 0, 12, 2, 30, 2, 0, 0, 2, 0, 30, 0, 12, 0, 12, 0, 30, 7, 5, 0, 12, 0, 30, 0, 7, 0, 7, -3, 0, 1, 859, 59]",36.83216404914856
"[2, 0, 9, 0, 30, 1, 3, 0, 4, 5, 30, 2, 0, 0, 2, 0, 30, 0, 4, 0, 4, 0, 30, 2, 2, 0, 4, 0, 30, 2, 0, 0, 2, 0, 22, 0, 0, 279]","[2, 2, 1, 1, 30, 7, 7, 0, 14, 2, 30, 6, 2, 0, 8, 0, 30, 2, 12, 0, 14, 0, 30, 11, 3, 0, 14, 0, 30, 3, 4, 0, 7, 22, 0, 0, 259, 59]",37.162805795669556
"[2, 0, 25, 4, 30, 11, 0, 0, 11, 11, 30, 4, 0, 0, 4, 0, 30, 2, 9, 0, 11, 6, 30, 6, 5, 0, 11, 0, 30, 3, 2, 0, 5, 1, -3, 0, 1, 779]","[2, 2, 1, 1, 30, 8, 1, 0, 9, 2, 30, 4, 0, 0, 4, 0, 30, 0, 9, 0, 9, 1, 30, 5, 4, 0, 9, 0, 30, 2, 2, 0, 4, -3, 0, 1, 759, 59]",37.432963609695435
"[2, 0, 37, 1, 30, 2, 3, 0, 5, 5, 30, 2, 0, 0, 2, 0, 30, 0, 5, 0, 5, 0, 30, 0, 5, 0, 5, 10, 30, 3, 0, 0, 3, 1, -3, 0, 1, 1119]","[2, 2, 1, 6, 30, 7, 3, 0, 10, 2, 30, 4, 0, 0, 4, 0, 30, 3, 7, 0, 10, 0, 30, 2, 8, 0, 10, 0, 30, 1, 1, 0, 2, -3, 0, 1, 1099, 59]",37.530129194259644
"[2, 3, 11, 0, 30, 2, 0, 0, 2, 0, 30, 0, 0, 0, 0, 0, 30, 1, 1, 0, 2, 4, 30, 2, 0, 0, 2, 0, 30, 0, 1, 0, 1, 1, -3, 0, 1, 339]","[2, 2, 1, 1, 30, 3, 4, 0, 7, 0, 30, 2, 0, 0, 2, 0, 30, 1, 6, 0, 7, 0, 30, 6, 1, 0, 7, 0, 30, 0, 2, 0, 2, -3, 0, 1, 339, 59]",37.993874311447144
"[2, 3, 30, 5, 30, 8, 1, 0, 9, 5, 30, 2, 4, 0, 6, 0, 30, 1, 8, 0, 9, 2, 30, 7, 2, 0, 9, 1, 30, 3, 2, 0, 5, 1, -3, 0, 1, 919]","[2, 2, 1, 2, 30, 13, 1, 0, 14, 2, 30, 4, 4, 0, 8, 0, 30, 1, 13, 0, 14, 0, 30, 10, 4, 0, 14, 0, 30, 3, 3, 0, 6, -3, 0, 1, 919, 59]",37.595553398132324
"[2, 2, 14, 0, 30, 4, 4, 0, 8, 5, 30, 2, 0, 0, 2, 1, 30, 2, 6, 0, 8, 7, 30, 8, 0, 0, 8, 0, 30, 4, 0, 0, 4, 1, -3, 0, 1, 439]","[2, 2, 1, 1, 30, 5, 8, 0, 13, 2, 30, 4, 0, 0, 4, 0, 30, 3, 10, 0, 13, 2, 30, 13, 0, 0, 13, 0, 30, 4, 1, 0, 5, -3, 0, 1, 439, 59]",37.54738259315491
